,Unnamed: 0,rating,reviewContent,clean_teks
1755,1755,5,Sudah cek barang bagus.. harga murah.. mau beli lagi..,cek barang bagus harga murah beli
1756,1756,5,"belanja 2017 di ulas sekarang, kasih nilai bagus aja dah 😁",belanja ulas kasih nilai bagus
1757,1757,5,"Pengiriman lebih cepat dari astimasi. Semoga awet dan berfungsi dengan semestinya. Tks CX SHOP, Tks LAZADA, saya suka",kirim cepat astimasi moga awet fungsi mesti terimakasih cx shop terimakasih lazada suka
1758,1758,5,"Produk Ori.Saya tdk bisa gunakan kecepatan maksimumnya karena laptop sy tdk ad port USB 3.0 :v.Overall,mntp",produk orisaya cepat maksimum laptop port usb voverallmntp
1759,1759,5,"kualitas bagus, walaupun panas kalo udah dipake agak lama, wajar bahan besi. transfer data kerasa lebih cepet kalo di colokin ke port usb yg warna biru",kualitas bagus panas pakai wajar bahan besi transfer data cepat colokin port usb warna biru
1760,1760,5,Produk sesuai pesanan dan semoga awet,produk sesuai pesan moga awet
1761,1761,4,Barang bagus dan berfungsi normal. Tp kecepatan tidak sesuai deskripsi. Hanya sampai 60mbps tidak sampai 150mbps,barang bagus fungsi normal cepat sesuai deskripsi mbps mbps
1762,1762,5,"Dari pengalaman saya beli fd Sandisk, kalo darisana nya sudah ada file 'SandiskSecureAccess' didalamnya brarti Original.",alam beli fd sandisk darisana nya file sandisksecureaccess dalam brarti original
1763,1763,5,Pengemasan Produk terbilang standard. Tiba dalam keadaan aman-baik. Pengiriman lumayan cepat. Produk Ori.,emas produk bilang standar amanbaik kirim lumayan cepat produk original
1764,1764,5,"asli punya, bisa dipakai, ga ragu buat beli lagi",asli pakai ragu beli
1765,1765,5,Baguuuuus  Transfer data cepat meski agak panas,baguuuuus transfer data cepat panas
1766,1766,5,"Bagus, lebih mini dari FLASHDISK yang berwarna merah hitam. mudah mudahan kokoh dan tidak mudah pecah.",bagus mini flashdisk warna merah hitam mudah mudah kokoh mudah pecah
1767,1767,5,barangnya sesuai penasan saya. terimakasih lazada n sellernya.barangnya bekerja dengan baik gak ada kendala apa pun. pengirimanya juga cepat,barang sesuai nas terimakasih lazada n sellernyabarangnya kendala pengirimanya cepat
1768,1768,5,Barang sesuai..,barang sesuai
1769,1769,5,pengiriman cepat..flashdisk sesuai,kirim cepatflashdisk sesuai
1770,1770,5,mantap sesuai deskripsi,mantap sesuai deskripsi
1771,1771,5,pesen 1 lagi,pesan
1772,1772,5,"pengiriman super cepat, barang belum dicoba, tapi sepertinya ok. packing rapi. recommended seller 😊",kirim super cepat barang coba ok packing rapi recommended jual
1773,1773,5,"Produknya bagus, sesuai dengan apa yang di deskripsikan.. packingnya jg bagus.. pengirimannya cepet.. barangnya berfungsi dengan baik..  thanks seller",produk bagus sesuai deskripsi packingnya bagus kirim cepat barang fungsi terimakasih jual
1774,1774,5,"sampai dengan cepat, packing rapih, sudah saya test pakai aplikasi read mencapai 150 Mb/s write mencapai 20 Mb/s over all bagus kuat seperti besi alumunium.. sudah di colok di usb 3.0 juga..",cepat packing rapih test pakai aplikasi read capai mbs write capai mbs over all bagus kuat besi alumunium colok usb
1775,1775,4,"begitu dateng, langsung tes, dicolokin, dan berfungsi. pengiriman lama, mungkin karena pas harbolnas.",langsung tes dicolokin fungsi kirim pas harbolnas
1776,1776,5,Produk Asli Sandisk. Berfungsi dgn baik walapun pengiriman mesti menunggu sampai seminggu baru tiba.,produk asli sandisk fungsi walapun kirim mesti tunggu minggu
1777,1777,5,"SanDisk sdh mendarat, sesuai dgn deskripsi diantar oleh kurir yg ramah. Wlu blm dipakai yakinlah kwalitas pasti baik. Thanks lazada and seller",sandisk darat sesuai deskripsi antar kurir ramah wlu pakai yakin kwalitas terimakasih lazada and jual
1778,1778,5,"kualitas barang bagus, kapasitas sesuai deskripsi, pengiriman cepat dan harga lumayan terjangkau. Terima kasih Lazada semoga menjadi yang terbaik dan terdepan shga kita ga belanja di tempat lain lagi",kualitas barang bagus kapasitas sesuai deskripsi kirim cepat harga lumayan jangkau terima kasih lazada moga baik depan shga belanja
1779,1779,5,"paket rapi, barang ok",paket rapi barang ok
1780,1780,5,"packing rapih, barang sampai dengan aman belum sempet ngetes karna baru nyampe bbrpa hari lalu, insyaAlloh mah keren lah, wehehe thanks",packing rapih barang aman sempet ngetes insyaalloh mah keren wehehe terimakasih
1781,1781,5,"Barang sesuai dgn keterangan, packing rapih & aman, akan belanja lagi jika ada product yg dibutuhkan, terima kasih",barang sesuai terang packing rapih aman belanja produk butuh terima kasih
1782,1782,5,terima kasih untuk pelayanan yang diberikan sangat memuaskan dan barangnya oke sesuai dengan expectasi saya.,terima kasih layan muas barang oke sesuai expectasi
1783,1783,4,Terima kasih barangnya bagus lumayan.. setelah dicek ternyata cuman 28 GB tapi gamasalah itu udah cukup buat saya. Sukses selalu..,terima kasih barang bagus lumayan cek gb gamasalah sukses
1784,1784,4,"barang sudah sampai setelah di coba lngsg kebaca gk kayak produk sebelah udah mahal gk kebaca,hadech...",barang coba langsung baca produk belah mahal kebacahadech
1785,1785,5,"barang sudah diterima. tp kok panas ya. baru di colokin blm ada 5 menit, fd nya panas. mungkin karena bahannya yg bikin panas",barang terima panas ya colokin menit fd nya panas bahan bikin panas
1786,1786,4,"Barang oke, pengiriman cepat, pembayaran cod menambah keamanan belanja online yg saya lakukan, semoga barangnya awet..",barang oke kirim cepat bayar bayar kirim tambah aman belanja online laku moga barang awet
1787,1787,5,barang cepat sekali sampai. pesan tgl 5 tgl 6 sudah di terima.  barang sesuai!  top pokoknya.  thanks lazada,barang cepat pesan tanggal tanggal terima barang sesuai top pokok terimakasih lazada
1788,1788,4,nan,nan
1789,1789,5,Bru unboxing blm dicoba pakai,unboxing coba pakai
1790,1790,5,"Barang sesuai pesanan, sdh dicoba & berfungsi dgn baik. Terima Kasih Lazada",barang sesuai pesan coba fungsi terima kasih lazada
1791,1791,5,"FD nya kecil dan cepat read & write nya tapi panas saat beberapa saat dipakai, overall bagus lah.",fd nya cepat read write nya panas pakai overall bagus
1792,1792,5,"Sandisk Ultra Flair 32 Gb 150mbps upto 15x faster, dengan stiker hologram Datascript.",sandisk ultra flair gb mbps upto x faster stiker hologram datascript
1793,1793,5,"Barang sesuai pesanan , lumayan cepat sampai. Tks Lazada 😇",barang sesuai pesan lumayan cepat terimakasih lazada
1794,1794,5,nan,nan
1795,1795,5,nan,nan
1796,1796,5,nan,nan
1797,1797,3,"pengiriman cepat sampai Untuk barangnya bagus sesuai deskripsi, pengiriman data cepat tetapi barangnya cepat panas padahal baru di pakai selama 5 menit aja",kirim cepat barang bagus sesuai deskripsi kirim data cepat barang cepat panas pakai menit
1798,1798,5,thax seller n lazada..barang diterima dgn baik,thax jual n lazadabarang terima
1799,1799,5,"Produk sesuai dengan gambar, barang oke, harga sesuai. Terimakasih CX Shop & Lazada.",produk sesuai gambar barang oke harga sesuai terimakasih cx shop lazada
1800,1800,5,sdh diterima.. barang bagus.. dan sdh dicoba.. kecepatan transfer bnrn di atas 15mb/s..,terima barang bagus coba cepat transfer beneran mbs
1801,1801,5,"So far so good, pengiriman cepat",far good kirim cepat
1802,1802,5,Brg sesuai pesanan 😊,barang sesuai pesan
1803,1803,5,"barang ori,. bagus. hanya kemasan nya yang mungkin harus dibenahi.. keseluruhan ok lah.. thanks",barang original bagus kemas nya benah ok terimakasih
1804,1804,5,nan,nan
1805,1805,5,nan,nan
1806,1806,5,nan,nan
1807,1807,5,barangnya sasuai dengan gambat,barang sasuai gambat
1808,1808,5,sampai dengan cepat. barang orii,cepat barang orii
1809,1809,5,"barang sesuai. dikemas rapih tpi cuma 28,6gb",barang sesuai kemas rapih gb
1810,1810,4,"mantab barangnya, tp lammaaaaaa smpainya",mantap barang lammaaaaaa smpainya
1811,1811,5,barang bagus...kapasitas sesuai deskripsi...,barang baguskapasitas sesuai deskripsi
1812,1812,5,Produk Bagus dan Original,produk bagus original
1813,1813,5,sesui iklan,sesui iklan
1814,1814,3,cepet panas,cepat panas
1815,1815,4,"flashdisknya bagus, tapi baru dipake sebentar udah panas banget.",flashdisknya bagus pakai sebentar panas banget
1816,1816,5,nan,nan
1817,1817,5,barang bagus banget sesuai yang tertulis. dijamin ori banget ..,barang bagus banget sesuai tulis jamin original banget
1818,1818,5,barang sangat bagus ori packing rapi,barang bagus original packing rapi
1819,1819,5,barang ok ori tks sukses selalu,barang ok original terimakasih sukses
1820,1820,5,"Mantap Banget. barang ori, harga murah, pengiriman super cepat",mantap banget barang original harga murah kirim super cepat
1821,1821,5,berfungsi dengan baik,fungsi
1822,1822,5,"MANTABS, lazada x jne, 4 hari nyampek ke jayapura papua, TERIMAKASIH BANYAK",mantap lazada x jne nyampek jayapura papua terimakasih
1823,1823,5,kapasitas real. tulisnya cepet. mantann,kapasitas real tulis cepat mantann
1824,1824,5,mantul bossqquuu,mantul bossqquuu
1825,1825,5,barang sesuai dengan yg diharapkan..thanks,barang sesuai diharapkanthanks
1826,1826,5,nan,nan
1827,1827,5,produk sangat bagus sesuai dengan deskripsinya,produk bagus sesuai deskripsi
1828,1828,5,nan,nan
1829,1829,5,barang bagus sesuai diskripsi,barang bagus sesuai skripsi
1830,1830,5,barang sesuai spek,barang sesuai spek
1831,1831,4,belum di coba. packing rapi.,coba packing rapi
1832,1832,5,portable storage yg cukup bagus...,portable storage bagus
1833,1833,5,"bagus, cuma agak panas kalo dipake",bagus panas pakai
1834,1834,5,"barang oke, packaging oke, kecepatan dngiriman oke banget. makasih",barang oke packaging oke cepat dngiriman oke banget terimakasih
1835,1835,5,sangat baik walau aktual size diukur komputer sisanya tinggal 28 lebih giga.,aktual size ukur komputer sisa tinggal giga
1836,1836,4,Paket rapi. datang sesuai jadwal. kualitas produk baik,paket rapi sesuai jadwal kualitas produk
1837,1837,5,top markotop...,top markotop
1838,1838,5,"bagus,murah,Akeh harga dah naik lagi",bagusmurahakeh harga
1839,1839,4,blum dicoba,coba
1840,1840,5,Barang datang langsung coba mntab....tapi kecilan teenyata,barang langsung coba mntabtapi kecil teenyata
1841,1841,5,barang terjamin sesuai di gambar dan deskripsi,barang jamin sesuai gambar deskripsi
1842,1842,5,Flashdisk (^Ő^)/ ŐĶĂŶ....banggets... thanks cx shop n' Lazada,flashdisk banggets terimakasih cx shop n lazada
1843,1843,5,"barang oke,",barang oke
1844,1844,5,"terima kasih sudah sampai barangnya, kondisinya ok cuma blm di coba, semoga aja sesuai dgn pesanan",terima kasih barang kondisi ok coba moga sesuai pesan
1845,1845,5,tranfers data sangat cepat dripada versi 2.0.. trims lazada..,tranfers data cepat versi trims lazada
1846,1846,5,"bagus, ternyata slim bgt ya... keren... respon cepat",bagus slim banget ya keren respon cepat
1847,1847,5,terima kasih. paket  dah diterima. dgn baik. barang  bagus  semoga  awet. mksh lazada,terima kasih paket terima barang bagus moga awet terimakasih lazada
1848,1848,5,thanks barang udh dtang gan semoga awet,terimakasih barang juragan moga awet
1849,1849,5,sesuai dan berfungsi,sesuai fungsi
1850,1850,5,bisa d pakai,d pakai
1851,1851,5,Barang sesuai dengan deskripsi.... Recommended Seller.... Thank you ~,barang sesuai deskripsi recommended jual thank
1852,1852,5,"pesanan sudah sampai dan sesuai kapasitas yang tertera, semoga awet",pesan sesuai kapasitas tera moga awet
1853,1853,5,barang bagus dan original,barang bagus original
1854,1854,5,Trmkasih semoga lancar trs orderannya,trmkasih moga lancar order
1855,1855,2,"Barangnya Ok, pengirimannya lama buanget capek nunggunya",barang ok kirim banget capek nunggunya
1856,1856,5,"sesuai pesanan,recommended",sesuai pesananrecommended
1857,1857,5,"Mantap. barang ori, terjamin kualitasnya",mantap barang original jamin kualitas
1858,1858,5,"brg ok, tlh dcoba ok juga",barang ok dcoba ok
1859,1859,5,original product . kiriman cepat .thanks lazada,original produk kirim cepat terimakasih lazada
1860,1860,4,lumayan sih,lumayan sih
1861,1861,5,barang baugus pekingnya oke moga aja awt.,barang baugus peking oke moga awt
1862,1862,5,Barang sesuai pesanan. pengiriman 3 hari,barang sesuai pesan kirim
1863,1863,5,Barang ok banget,barang ok banget
1864,1864,5,Barang bagus,barang bagus
1865,1865,5,packing ok..kiriman cepat,packing okkiriman cepat
1866,1866,5,"pengriman cepat, original, dan berfungsi dengan baik",rim cepat original fungsi
1867,1867,5,Cepet banget datangnya... Alhamdulillah... Semoga awet dan berkah.. Sukses selalu,cepat banget datang alhamdulillah moga awet berkah sukses
1868,1868,5,Barang bagus. Sesuai pesanan. Mantap,barang bagus sesuai pesan mantap
1869,1869,5,Barang Cepat Sampai Thx Lazada,barang cepat terimakasih lazada
1870,1870,4,bagus sekali,bagus
1871,1871,5,"Barang fresh, berfungsi 100%..",barang fresh fungsi
1872,1872,4,pesanannya sesuai hanya saja kog g ada penutupnya ya..,pesan sesuai kog tutup ya
1873,1873,5,mantap dan respon cepat,mantap respon cepat
1874,1874,3,"trnyata kecil bgt ya,, tp barang sesuai..tq",banget ya barang sesuaitq
1875,1875,4,"barang oke, original.tpi belum nyampe 5 menit udah panas",barang oke originaltpi menit panas
1876,1876,5,Original SanDisk (Datascript).. Promo murah 81K. Thanks Lazada.,original sandisk datascript promo murah k terimakasih lazada
1877,1877,5,"Arrived quickly, packaged and works well.",arrived quickly packaged and works well
1878,1878,5,Kualitas sangat bagus.,kualitas bagus
1879,1879,5,Barang sesuai deskripsi dan berfungsi dengan baik.,barang sesuai deskripsi fungsi
1880,1880,5,baramg sampai dgn cepat dan sesuai deskripsi,baramg cepat sesuai deskripsi
1881,1881,4,"barang dah sampe bagus, kecil fd nya,  tp bagus ori",barang bagus fd nya bagus original
1882,1882,5,"ok, bagus tpi ko panas ya kalo di pake",ok bagus ko panas ya pakai
1883,1883,5,Mantap. Kualitas oke. Kalo SanDisk ga ragu.,mantap kualitas oke sandisk ragu
1884,1884,5,barang sudah di terima... terima kasih lazada,barang terima terima kasih lazada
1885,1885,5,cepat sekali sampenya,cepat sampenya
1886,1886,5,bgs puas sesuai pesanan,bgs puas sesuai pesan
1887,1887,5,Packing nya bagus,packing nya bagus
1888,1888,5,flashdisk good. pengiriman cepat,flashdisk good kirim cepat
1889,1889,5,barang mantap,barang mantap
1890,1890,5,pengiriman ckp baik,kirim ckp
1891,1891,5,barang sesuai pesanan,barang sesuai pesan
1892,1892,5,"belum dicoba, semoga oke",coba moga oke
1893,1893,5,barang cepat sampai,barang cepat
1894,1894,5,"barang sampai dengan selamat, produk original.. cuman proses pengiriman agak lama..",barang selamat produk original proses kirim
1895,1895,5,"Produk original, pengiriman OK, seller sangat responsif. Pokoknya memuaskan. Jooozzz! Recommended!",produk original kirim ok jual responsif pokok muas jooozzz recommended
1896,1896,5,pengirimannya cepat banget sampai. barang berfungsi baik.,kirim cepat banget barang fungsi
1897,1897,5,"suka, barang tampilan bagus,belum dicoba",suka barang tampil bagusbelum coba
1898,1898,5,barang sampai dgn selamat dan dlm kondisi yang bagus. trims,barang selamat kondisi bagus trims
1899,1899,5,belum dipakai semoga berfungsi dengan baik,pakai moga fungsi
1900,1900,5,Kondisi barang bagus.. pengiriman super cepat.. bayar malem.. besoknya barang sampe.. recommended..,kondisi barang bagus kirim super cepat bayar malam besok barang recommended
1901,1901,5,Mantap betul...,mantap
1902,1902,5,"barang sesuai, jos bgt nih FD",barang sesuai jos banget nih fd
1903,1903,5,"Barang yang bagus, dengan harga super  dan dengan pengriman yang cepat, mirip spt competitornya .",barang bagus harga super rim cepat competitornya
1904,1904,5,Bagus brg sesuai pesanan,bagus barang sesuai pesan
1905,1905,5,mantap ... joss ... jaminan mutu,mantap joss jamin mutu
1906,1906,5,barang diterima on time dan cocok ! trims,barang terima on cocok trims
1907,1907,5,Berfungsi baik,fungsi
1908,1908,5,"Mantap, barangnya super bagus",mantap barang super bagus
1909,1909,5,Pengiriman cepat . barang dikirim sesuai pesanan . trimakasiih,kirim cepat barang kirim sesuai pesan trimakasiih
1910,1910,5,"Barang sudah nyampe, sudah dicoba normal, mdh2an awet yaa, thx Lazada",barang coba normal mdhan awet yaa terimakasih lazada
1911,1911,5,biarkan bintang yang berbicara,biar bintang bicara
1912,1912,5,semoga awet. pengiriman hanya dimasukkan amplop tanpa buble.,moga awet kirim masuk amplop buble
1913,1913,5,barang sesuai pesanan thanks lazada!,barang sesuai pesan terimakasih lazada
1914,1914,5,Barang diterima baik dan sesuai jadwal..terima kasih.,barang terima sesuai jadwalterima kasih
1915,1915,5,"cepet, sesuai deskripsi",cepat sesuai deskripsi
1916,1916,5,"Barang bagus, sesuai pesenan, pengiriman juga cepet banget keren deh, makasi sandisk makasih lazada",barang bagus sesuai pesan kirim cepat banget keren deh makas sandisk terimakasih lazada
1917,1917,5,barang sdh ditrima. trims,barang ditrima trims
1918,1918,5,moga bagus.,moga bagus
1919,1919,5,diterima baik dan cepat. thanks!!!,terima cepat terimakasih
1920,1920,5,good seller,good jual
1921,1921,4,packing ok.kurir ok. baru 5 menit dipake dah panas bgt.,packing okkurir ok menit pakai panas banget
1922,1922,5,dapat diskon 12%,diskon
1923,1923,5,semoga awet,moga awet
1924,1924,5,"barang sesuai gambar dan berfungsi dengan baik, pengiriman cepat terima kasih CX Shop dan Lazada",barang sesuai gambar fungsi kirim cepat terima kasih cx shop lazada
1925,1925,5,barang sudah diterima dan sesuai pesanan.,barang terima sesuai pesan
1926,1926,5,"pengirman ok banget, cepat.",pengirman ok banget cepat
1927,1927,5,"imut, blm sempat dicoba",imut coba
1928,1928,5,nan,nan
1929,1929,4,nan,nan
1930,1930,5,nan,nan
1931,1931,3,nan,nan
1932,1932,5,nan,nan
1933,1933,5,nan,nan
1934,1934,3,nan,nan
1935,1935,5,nan,nan
1936,1936,5,nan,nan
1937,1937,5,nan,nan
1938,1938,2,barangnya kecil banget..kirain seperti gambar gede,barang bangetkirain gambar
1939,1939,5,bagus pengiriman cepat dan rapih,bagus kirim cepat rapih
1940,1940,4,saat digunakan cepat panas namun tidak bikin macet lumayan,cepat panas bikin macet lumayan
1941,1941,5,Produk bagus dan bergaransi! Nice~,produk bagus garansi nice
1942,1942,5,Barangnya ori dan asli ga nyesel. Sukses terus,barang original asli sesal sukses
1943,1943,5,pengririman cepat dan barang sesuai pesanan,pengririman cepat barang sesuai pesan
1944,1944,5,"kiriman sudah diterima sesuai perkiraan waktu tiba, barang keren semoga awet",kirim terima sesuai kira barang keren moga awet
1945,1945,5,recomended seller,recomended jual
1946,1946,5,Flashdisk yg saya terima dalam kondisi baik,flashdisk terima kondisi
1947,1947,5,Maksih ya flashdisknya,terimakasih ya flashdisknya
1948,1948,5,fast transfer,fast transfer
1949,1949,5,nan,nan
1950,1950,5,nan,nan
1951,1951,5,nan,nan
1952,1952,5,"Mantap lah pengirimannya, sore dipesan besok siangnya langsung sampe rumah",mantap kirim sore pes besok siang langsung rumah
1953,1953,5,Thanks lazada... Sukses terus lazada,terimakasih lazada sukses lazada
1954,1954,5,Biarkan Bintang Yang Berbicara,biar bintang bicara
1955,1955,5,"Barang diterima dengan baik, proses pngiriman cepat.. terimah kasih",barang terima proses pngiriman cepat terimah kasih
1956,1956,4,Mohon info siapa yang menerima barang saya ?,mohon informasi terima barang
1957,1957,5,Sigap Cepat Tepat,sigap cepat
1958,1958,4,"Barang Sudah sampai cepat di luar pekiraan , barang bagus  thanks lazada",barang cepat kira barang bagus terimakasih lazada
1959,1959,5,nan,nan
1960,1960,5,nan,nan
1961,1961,5,nan,nan
1962,1962,5,nan,nan
1963,1963,5,nan,nan
1964,1964,5,nan,nan
1965,1965,5,nan,nan
1966,1966,5,nan,nan
1967,1967,5,nan,nan
1968,1968,5,nan,nan
1969,1969,5,nan,nan
1970,1970,5,nan,nan
1971,1971,5,nan,nan
1972,1972,5,nan,nan
1973,1973,5,nan,nan
1974,1974,5,nan,nan
1975,1975,5,nan,nan
1976,1976,5,nan,nan
1977,1977,5,baguuuss,baguuuss
1978,1978,5,nan,nan
1979,1979,5,mantap,mantap
1980,1980,5,nan,nan
1981,1981,5,nan,nan
1982,1982,5,nan,nan
1983,1983,5,nan,nan
1984,1984,3,nan,nan
1985,1985,5,nan,nan
1986,1986,5,nan,nan
1987,1987,5,nan,nan
1988,1988,5,nan,nan
1989,1989,5,nan,nan
1990,1990,5,nan,nan
1991,1991,5,nan,nan
1992,1992,5,nan,nan
1993,1993,5,nan,nan
1994,1994,5,nan,nan
1995,1995,5,nan,nan
1996,1996,5,nan,nan
1997,1997,5,nan,nan
1998,1998,5,nan,nan
1999,1999,5,nan,nan
2000,2000,5,nan,nan
2001,2001,5,nan,nan
2002,2002,5,nan,nan
2003,2003,5,nan,nan
2004,2004,5,nan,nan
2005,2005,5,nan,nan
2006,2006,5,nan,nan
2007,2007,5,nan,nan
2008,2008,5,nan,nan
2009,2009,5,nan,nan
2010,2010,5,mantap gan,mantap juragan
2011,2011,5,nan,nan
2012,2012,5,nan,nan
2013,2013,5,nan,nan
2014,2014,5,nan,nan
2015,2015,5,nan,nan
2016,2016,5,nan,nan
2017,2017,5,nan,nan
2018,2018,5,nan,nan
2019,2019,5,nan,nan
2020,2020,5,nan,nan
2021,2021,5,nan,nan
2022,2022,5,nan,nan
2023,2023,5,nan,nan
2024,2024,3,nan,nan
2025,2025,5,mantaab..,mantaab
2026,2026,5,nan,nan
2027,2027,5,nan,nan
2028,2028,5,nan,nan
2029,2029,5,nan,nan
2030,2030,5,nan,nan
2031,2031,5,nan,nan
2032,2032,5,nan,nan
2033,2033,5,nan,nan
2034,2034,5,nan,nan
2035,2035,5,nan,nan
2036,2036,5,nan,nan
2037,2037,5,nan,nan
2038,2038,4,nan,nan
2039,2039,5,nan,nan
2040,2040,5,nan,nan
2041,2041,5,nan,nan
2042,2042,5,nan,nan
2043,2043,4,nan,nan
2044,2044,5,nan,nan
2045,2045,4,nan,nan
2046,2046,5,nan,nan
2047,2047,5,nan,nan
2048,2048,5,nan,nan
2049,2049,3,nan,nan
2050,2050,5,nan,nan
2051,2051,4,nan,nan
2052,2052,5,nan,nan
2053,2053,5,nan,nan
2054,2054,5,nan,nan
2055,2055,5,nan,nan
2056,2056,5,nan,nan
2057,2057,5,nan,nan
2058,2058,5,nan,nan
2059,2059,5,nan,nan
2060,2060,5,bagus,bagus
2061,2061,5,nan,nan
2062,2062,5,nan,nan
2063,2063,4,nan,nan
2064,2064,4,nan,nan
2065,2065,5,nan,nan
2066,2066,5,recomended,recomended
2067,2067,4,nan,nan
2068,2068,5,nan,nan
2069,2069,5,nan,nan
2070,2070,5,nan,nan
2071,2071,5,nan,nan
2072,2072,3,nan,nan
2073,2073,5,nan,nan
2074,2074,5,nan,nan
2075,2075,5,nan,nan
2076,2076,4,nan,nan
2077,2077,5,nan,nan
2078,2078,5,nan,nan
2079,2079,5,nan,nan
2080,2080,5,nan,nan
2081,2081,5,nan,nan
2082,2082,5,nan,nan
2083,2083,5,nan,nan
2084,2084,5,nan,nan
2085,2085,5,nan,nan
2086,2086,5,nan,nan
2087,2087,5,nan,nan
2088,2088,5,nan,nan
2089,2089,5,nan,nan
2090,2090,5,nan,nan
2091,2091,5,nan,nan
2092,2092,5,nan,nan
2093,2093,5,nan,nan
2094,2094,5,nan,nan
2095,2095,5,nan,nan
2096,2096,5,nan,nan
2097,2097,5,nan,nan
2098,2098,5,nan,nan
2099,2099,4,nan,nan
2100,2100,5,nan,nan
2101,2101,5,nan,nan
2102,2102,5,nan,nan
2103,2103,5,nan,nan
2104,2104,5,nan,nan
2105,2105,5,nan,nan
2106,2106,5,nan,nan
2107,2107,5,nan,nan
2108,2108,4,nan,nan
2109,2109,4,nan,nan
2110,2110,5,barang ok,barang ok
2111,2111,3,nan,nan
2112,2112,5,nan,nan
2113,2113,5,nan,nan
2114,2114,5,nan,nan
2115,2115,5,nan,nan
2116,2116,5,nan,nan
2117,2117,5,nan,nan
2118,2118,4,nan,nan
2119,2119,5,nan,nan
2120,2120,5,nan,nan
2121,2121,5,nan,nan
2122,2122,5,nan,nan
2123,2123,4,nan,nan
2124,2124,5,nan,nan
2125,2125,5,nan,nan
2126,2126,4,nan,nan
2127,2127,5,nan,nan
2128,2128,5,nan,nan
2129,2129,5,nan,nan
2130,2130,5,nan,nan
2131,2131,2,nan,nan
2132,2132,5,nan,nan
2133,2133,5,nan,nan
2134,2134,5,mantap,mantap
2135,2135,5,nan,nan
2136,2136,5,nan,nan
2137,2137,5,nan,nan
2138,2138,5,Barang,barang
2139,2139,4,nan,nan
2140,2140,5,nan,nan
2141,2141,5,nan,nan
2142,2142,5,nan,nan
2143,2143,5,nan,nan
2144,2144,4,nan,nan
2145,2145,5,nan,nan
2146,2146,4,mantap,mantap
2147,2147,5,nan,nan
2148,2148,5,nan,nan
2149,2149,5,Mantap,mantap
2150,2150,5,nan,nan
2151,2151,4,nan,nan
2152,2152,5,nan,nan
2153,2153,5,nan,nan
2154,2154,4,nan,nan
2155,2155,5,nan,nan
2156,2156,5,nan,nan
2157,2157,5,nan,nan
2158,2158,5,nan,nan
2159,2159,1,nan,nan
2160,2160,5,nan,nan
2161,2161,5,nan,nan
2162,2162,5,nan,nan
2163,2163,5,1👍,
2164,2164,5,nan,nan
2165,2165,5,nan,nan
2166,2166,5,nan,nan
2167,2167,5,Good,good
2168,2168,5,nan,nan
2169,2169,4,nan,nan
2170,2170,5,nan,nan
2171,2171,5,Nice,nice
2172,2172,5,bagus,bagus
2173,2173,5,nan,nan
2174,2174,5,nan,nan
2175,2175,5,nan,nan
2176,2176,4,nan,nan
2177,2177,4,nan,nan
2178,2178,4,ok,ok
2179,2179,4,nan,nan
2180,2180,5,nan,nan
2181,2181,5,nan,nan
2182,2182,5,nan,nan
2183,2183,5,nan,nan
2184,2184,5,nan,nan
2185,2185,5,nan,nan
2186,2186,4,nan,nan
2187,2187,4,nan,nan
2188,2188,5,nan,nan
2189,2189,5,nan,nan
2190,2190,5,nan,nan
2191,2191,5,nan,nan
2192,2192,5,nan,nan
2193,2193,4,nan,nan
2194,2194,5,nan,nan
2195,2195,5,nan,nan
2196,2196,4,nan,nan
2197,2197,5,nan,nan
2198,2198,5,nan,nan
2199,2199,5,nan,nan
2200,2200,5,nan,nan
2201,2201,5,nan,nan
2202,2202,5,nan,nan
2203,2203,4,nan,nan
2204,2204,4,nan,nan
2205,2205,5,nan,nan
2206,2206,5,nan,nan
2207,2207,5,nan,nan
2208,2208,5,nan,nan
2209,2209,5,nan,nan
2210,2210,4,nan,nan
2211,2211,5,nan,nan
2212,2212,5,nan,nan
2213,2213,5,nan,nan
2214,2214,5,nan,nan
2215,2215,5,nan,nan
2216,2216,5,nan,nan
2217,2217,5,nan,nan
2218,2218,5,nan,nan
2219,2219,5,nan,nan
2220,2220,3,nan,nan
2221,2221,4,nan,nan
2222,2222,5,ok,ok
2223,2223,3,nan,nan
2224,2224,5,nan,nan
2225,2225,5,nan,nan
2226,2226,3,nan,nan
2227,2227,5,nan,nan
2228,2228,5,nan,nan
2229,2229,5,nan,nan
2230,2230,5,nan,nan
2231,2231,5,nan,nan
2232,2232,5,nan,nan
2233,2233,5,nan,nan
2234,2234,5,nan,nan
2235,2235,5,nan,nan
2236,2236,5,nan,nan
2237,2237,5,nan,nan
2238,2238,4,nan,nan
2239,2239,5,nan,nan
2240,2240,5,nan,nan
2241,2241,5,nan,nan
2242,2242,5,nan,nan
2243,2243,1,nan,nan
2244,2244,5,nan,nan
2245,2245,5,nan,nan
2246,2246,5,nan,nan
2247,2247,4,nan,nan
2248,2248,5,nan,nan
2249,2249,5,nan,nan
2250,2250,4,nan,nan
2251,2251,5,nan,nan
2252,2252,5,nan,nan
2253,2253,5,nan,nan
2254,2254,5,nan,nan
2255,2255,4,nan,nan
2256,2256,5,good,good
2257,2257,5,nan,nan
2258,2258,4,Brang ori,brang original
2259,2259,5,nan,nan
